3.4e-08,3e-08,2.9e-08,8e-08,2.9e-08,6.7e-08,6.5e-08,6.6e-08,7.5e-08,2.8e-08,7.4e-08,7.8e-08,9.3e-08,2.9e-08,6.7e-08,6.6e-08,6.3e-08,6.8e-08,2.9e-08,2.85e-07,7.6e-08,6.7e-08,8.1e-08,2.9e-08,6.6e-08,6.8e-08,6.7e-08,2.8e-08,6.7e-08,6.8e-08,6.4e-08,8.2e-08,2.9e-08,6.9e-08,6.9e-08,6.8e-08,2.9e-08,1.39e-07,8.7e-08,7e-08,6.8e-08,2.9e-08,3.52e-07,9.3e-08,6.9e-08,2.9e-08,6.8e-08,6.8e-08,6.8e-08,7.1e-08,2.8e-08,6.8e-08,6.7e-08,6.8e-08,6.7e-08,2.9e-08,6.8e-08,6.8e-08,6.8e-08,3e-08,6.7e-08,2.08e-07,6.7e-08,6.8e-08,2.9e-08,7.6e-08,6.8e-08,6.8e-08,2.9e-08,6.9e-08,7.2e-08,6.7e-08,7e-08,2.9e-08,7.1e-08,7e-08,7.1e-08,2.9e-08,7.2e-08,7.2e-08,7e-08,7e-08,2.9e-08,7.1e-08,7.1e-08,1.06e-07,7.1e-08,2.9e-08,7.1e-08,7.1e-08,7.3e-08,3e-08,7.2e-08,7.1e-08,7.1e-08,7e-08,3e-08,7.6e-08,8.8e-08,7.3e-08
1.4e-07,3.45e-07,9.76e-07,7.23e-07,1.039e-06,1.227e-06,1.559e-06,1.799e-06,1.942e-06,2.374e-06,2.576e-06,3.996e-06,3.178e-06,3.288e-06,3.648e-06,3.951e-06,3.964e-06,4.261e-06,4.358e-06,4.932e-06,5.694e-06,6.756e-06,5.412e-06,5.73e-06,6.115e-06,6.285e-06,6.57e-06,6.696e-06,7.085e-06,7.364e-06,7.98e-06,8.024e-06,8.066e-06,8.247e-06,8.639e-06,1.0184e-05,9.573e-06,9.845e-06,1.0193e-05,9.766e-06,1.001e-05,1.2413e-05,1.5712e-05,1.1693e-05,1.1346e-05,1.1208e-05,1.1671e-05,1.1914e-05,1.2289e-05,1.2166e-05,1.2025e-05,1.2522e-05,1.2534e-05,1.3176e-05,1.3382e-05,1.3776e-05,1.386e-05,1.4269e-05,1.4351e-05,1.459e-05,1.4856e-05,1.5079e-05,1.5353e-05,1.5786e-05,1.6202e-05,1.6261e-05,1.6669e-05,1.6563e-05,1.7004e-05,1.7193e-05,1.7446e-05,1.7877e-05,1.8326e-05,1.8677e-05,1.9129e-05,1.9203e-05,1.9665e-05,1.9308e-05,1.9956e-05,2.0215e-05,2.1118e-05,2.0767e-05,2.0843e-05,2.1693e-05,2.1936e-05,2.215e-05,2.2371e-05,2.2891e-05,2.2547e-05,2.3088e-05,2.3849e-05,2.3918e-05,2.4239e-05,2.4596e-05,2.5144e-05,2.5484e-05,2.558e-05,2.6416e-05,2.5935e-05,2.6282e-05
