3.7e-08,3.4e-08,3e-08,3.2e-08,3e-08,2.9e-08,2.8e-08,2.9e-08,3.7e-08,2.9e-08,2.7e-08,2.8e-08,2.7e-08,2.7e-08,2.7e-08,2.5e-08,2.6e-08,2.8e-08,2.5e-08,2.2e-08,2.6e-08,2.3e-08,3.2e-08,2.5e-08,2.4e-08,2.4e-08,2.1e-08,2.4e-08,2.5e-08,2.5e-08,2.2e-08,2.3e-08,2.3e-08,2.4e-08,2.4e-08,2.4e-08,2.7e-08,2.5e-08,2.4e-08,2.3e-08,2.3e-08,2.2e-08,2.2e-08,2.2e-08,2.5e-08,2.3e-08,2.5e-08,2.1e-08,2.3e-08,2.1e-08,2.4e-08,2.2e-08,2.2e-08,2.2e-08,2.2e-08,2.4e-08,2.2e-08,2.3e-08,2.3e-08,2.2e-08,2.5e-08,2.6e-08,2.1e-08,2.8e-08,2.6e-08,2.2e-08,2.4e-08,2.4e-08,2.3e-08,2.5e-08,2.3e-08,2.3e-08,2.4e-08,2.5e-08,2.3e-08,2.4e-08,2.3e-08,2.3e-08,2.3e-08,2.4e-08,2.1e-08,2.3e-08,2.4e-08,2.5e-08,2.5e-08,2.5e-08,2.5e-08,2.5e-08,2.5e-08,2.8e-08,2.7e-08,2.7e-08,2.4e-08,2.7e-08,2.6e-08,2.8e-08,2.7e-08,2.6e-08,2.6e-08,3e-08
0,0,0,1,1,1,0,0,3,3,3,3,3,2,2,3,5,2,2,3,4,1,7,2,1,4,1,4,5,9,1,4,3,9,6,7,19,14,9,5,6,10,9,8,19,10,11,6,13,9,12,8,10,9,8,12,10,14,14,15,19,24,11,12,20,14,11,15,14,12,12,15,18,24,8,20,16,16,14,21,11,17,20,26,13,20,16,19,19,30,28,26,12,29,22,29,26,20,20,28
2.1e-08,2e-08,2e-08,2.1e-08,2.1e-08,2e-08,2.1e-08,2e-08,2.1e-08,2e-08,2.1e-08,2.1e-08,2.2e-08,2.1e-08,2.1e-08,2.1e-08,2.1e-08,2.1e-08,2.1e-08,2.2e-08,2.2e-08,2.1e-08,2.1e-08,2.2e-08,2.1e-08,2.2e-08,2.1e-08,2e-08,2.2e-08,2.1e-08,2.1e-08,2.1e-08,2.1e-08,2.2e-08,2.1e-08,2.2e-08,2.2e-08,2.1e-08,2.3e-08,1.54e-07,1.9e-08,2e-08,1.9e-08,2.1e-08,2.1e-08,2e-08,2e-08,1.9e-08,2.1e-08,2e-08,2.1e-08,2e-08,2e-08,2.1e-08,2e-08,2.1e-08,2e-08,2e-08,2.1e-08,2.1e-08,2.1e-08,2e-08,2.1e-08,2e-08,2.2e-08,2e-08,2e-08,2.1e-08,2e-08,2.1e-08,1.9e-08,2.1e-08,2.3e-08,2e-08,2.2e-08,2e-08,2.2e-08,2e-08,2.3e-08,2.2e-08,2.1e-08,2.1e-08,2.2e-08,2.09e-07,2.3e-08,2.2e-08,2.2e-08,2.5e-08,2.2e-08,2.2e-08,2.4e-08,2.3e-08,2.3e-08,2.3e-08,2.4e-08,2.1e-08,2.3e-08,2.4e-08,2.2e-08,2.5e-08
0,0,0,0,1,0,1,0,1,0,2,1,4,1,2,1,0,0,3,2,5,1,2,4,1,3,1,1,4,1,1,1,0,3,1,3,4,3,6,3,1,3,3,5,6,5,3,4,6,5,5,3,3,6,3,7,4,5,7,9,6,4,8,7,9,4,2,6,4,5,1,5,14,4,10,6,10,6,13,9,5,7,9,9,6,5,6,13,5,8,14,13,9,14,13,4,12,18,9,19
