5e-06
6.7e-06
8.1e-06
9.3e-06
1.08e-05
1.21e-05
1.37e-05
1.55e-05
1.7e-05
1.87e-05
2.05e-05
2.19e-05
2.32e-05
2.5e-05
2.64e-05
2.83e-05
3.03e-05
3.15e-05
3.27e-05
3.44e-05
3.68e-05
3.91e-05
4.07e-05
4.24e-05
4.42e-05
4.65e-05
4.68e-05
4.98e-05
5.09e-05
5.22e-05
5.4e-05
5.57e-05
5.71e-05
5.86e-05
6.09e-05
6.23e-05
6.42e-05
6.65e-05
6.78e-05
7.05e-05
7.19e-05
7.43e-05
7.47e-05
7.7e-05
7.87e-05
8.09e-05
8.24e-05
8.44e-05
8.63e-05
8.82e-05
8.96e-05
9.17e-05
9.31e-05
9.47e-05
9.69e-05
9.83e-05
0.0001
0.0001018
0.0001033
0.0001063
0.0001073
0.0001091
0.0001116
0.0001127
0.0001148
0.0001155
0.0001666
0.0001198
0.0001215
0.0001236
0.0001263
0.0001281
0.0001312
0.0001313
0.0001331
0.0001343
0.0001362
0.0001385
0.0001416
0.0001425
0.0001439
0.000146
0.0001479
0.0001503
0.0001534
0.0001524
0.0001554
0.000158
0.0001599
0.0001615
0.0001622
0.0001639
0.0001677
0.0001689
0.0001721
0.0001724
0.0001741
0.0001755
0.0001775
0.0001775
