8.79e-05
0.0001802
0.0003138
0.0004773
0.0006739
0.0009068
0.0011634
0.0014594
0.001806
0.0022602
0.0027208
0.0030027
0.0034707
0.0039815
0.0045724
0.0051258
0.0056858
0.0063595
0.0074553
0.0079541
0.0087842
0.0096391
0.0105414
0.0114453
0.012442
0.0134184
0.0144412
0.0155384
0.016326
0.0176463
0.0187564
0.0199238
0.0213376
0.0225414
0.024095
0.0255857
0.0272249
0.0286395
0.0300557
0.0316753
0.033471
0.0351708
0.0370119
0.0388641
0.0409796
0.0428824
0.0448416
0.0469012
0.0490971
0.0507667
0.0538346
0.0552599
0.0581144
0.0601653
0.0628629
0.0662886
0.0681771
0.07089
0.0734781
0.076102
0.0788375
0.0814638
0.0852249
0.0879715
0.0906563
0.0934832
0.0972245
0.100616
0.103699
0.10614
0.109993
0.113942
0.116854
0.120847
0.124428
0.127577
0.132133
0.135548
0.139
0.143098
0.147123
0.157031
0.157132
0.159673
0.165035
0.168173
0.173451
0.179552
0.186025
0.186984
0.189668
0.193901
0.199727
0.203273
0.208645
0.211416
0.216384
0.221628
0.229804
0.229804
